"x","y","GID","Labor_unskilled_Agriculture_3C"
-124.4583333,42.79166693,1,0
-124.4583333,42.87500026,2,0
-124.375,42.45833361,3,-0.000791343452874571
-124.375,42.95833359,4,-0.0189921893179417
-124.375,43.04166692,5,-0.0184811558574438
-124.375,43.12500025,6,-0.011765580624342
-124.375,43.20833358,7,-0.00505000632256269
-124.375,47.95833339,8,-0.0176151748746634
-124.2916667,40.54166702,9,-0.00672692339867353
-124.2916667,43.12500025,10,-0.011765580624342
-124.2916667,43.20833358,11,-0.00505000632256269
-124.2083334,40.54166702,12,-0.0167592111974955
-124.2083334,40.62500035,13,-0.0104207498952746
-124.2083334,42.04166696,14,-0.0281497444957495
-124.2083334,42.12500029,15,-0.0266220327466726
-124.2083334,43.12500025,16,-0.0186208747327328
-124.2083334,43.29166691,17,-0.00949195213615894
-124.2083334,43.45833357,18,-0.00602859584614635
-124.1250001,40.54166702,19,-0.0368238091468811
-124.1250001,40.87500034,20,-0.00172719149850309
-124.1250001,42.12500029,21,-0.0632122084498405
-124.1250001,42.20833362,22,-0.0681522339582443
-124.1250001,42.95833359,23,-0.037358719855547
-124.1250001,43.04166692,24,-0.0354265160858631
-124.1250001,43.12500025,25,-0.0323314778506756
-124.1250001,43.20833358,26,-0.0292364414781332
-124.1250001,43.29166691,27,-0.0254595950245857
-124.1250001,43.37500024,28,-0.0210009478032589
-124.1250001,43.45833357,29,-0.0165423005819321
-124.0416668,40.54166702,30,-0.0568884052336216
-124.0416668,43.12500025,31,-0.0460420846939087
-124.0416668,43.20833358,32,-0.0453607365489006
-124.0416668,43.37500024,33,-0.0342416241765022
-123.9583335,40.37500036,34,-0.104893364012241
-123.9583335,40.45833369,35,-0.0959283113479614
-123.9583335,43.79166689,36,-0.0277240443974733
-123.9583335,44.70833352,37,-0.0066422950476408
-123.9583335,44.79166685,38,-0.00650198524817824
-123.9583335,44.87500018,39,-0.00647037290036678
-123.9583335,47.20833342,40,-0.0352972857654095
-123.8750002,40.37500036,41,-0.134713187813759
-123.8750002,43.12500025,42,-0.076463982462883
-123.8750002,43.5416669,43,-0.0631546080112457
-123.8750002,44.12500021,44,-0.0334640219807625
-123.8750002,44.70833352,45,-0.0197914317250252
-123.8750002,44.79166685,46,-0.0193531271070242
-123.8750002,45.12500017,47,-0.0202239044010639
-123.8750002,45.2083335,48,-0.0210398025810719
-123.8750002,45.29166683,49,-0.0210203602910042
-123.8750002,45.45833349,50,-0.0193108059465885
-123.8750002,45.70833348,51,-0.0154814058914781
-123.8750002,45.79166681,52,-0.0148193454369903
-123.8750002,46.12500013,53,-0.0113987876102328
-123.7916669,42.37500028,54,-0.179559171199799
-123.7916669,43.5416669,55,-0.0878209546208382
-123.7916669,44.70833352,56,-0.0329405702650547
-123.7916669,44.79166685,57,-0.032204270362854
-123.7916669,45.37500016,58,-0.0335234217345715
-123.7916669,45.45833349,59,-0.0321058109402657
-123.7916669,45.54166682,60,-0.030267121270299
-123.7916669,45.70833348,61,-0.0257475953549147
-123.7916669,45.79166681,62,-0.0246508680284023
-123.7916669,47.12500009,63,-0.0633983984589577
-123.7083336,42.20833362,64,-0.21554259955883
-123.7083336,42.29166695,65,-0.21667169034481
-123.7083336,43.62500023,66,-0.106459617614746
-123.7083336,43.70833356,67,-0.101084671914577
-123.7083336,44.3750002,68,-0.0561641417443752
-123.7083336,44.62500019,69,-0.0547821782529354
-123.7083336,44.87500018,70,-0.051117766648531
-123.7083336,45.12500017,71,-0.0501968152821064
-123.7083336,45.45833349,72,-0.0433531180024147
-123.7083336,46.12500013,73,-0.025015065446496
-123.7083336,46.70833344,74,-0.0525707416236401
-123.7083336,46.8750001,75,-0.0612349174916744
-123.7083336,47.04166676,76,-0.0710913464426994
-123.7083336,47.12500009,77,-0.0789882317185402
-123.6250003,40.95833367,78,-0.166439592838287
-123.6250003,42.12500029,79,-0.190604522824287
-123.6250003,42.20833362,80,-0.215810477733612
-123.6250003,42.29166695,81,-0.227689787745476
-123.6250003,43.37500024,82,-0.146077752113342
-123.6250003,43.62500023,83,-0.128788501024246
-123.6250003,44.3750002,84,-0.0847963690757751
-123.6250003,44.62500019,85,-0.0823864489793777
-123.6250003,44.79166685,86,-0.0769436582922935
-123.6250003,45.04166684,87,-0.0742226392030716
-123.6250003,45.12500017,88,-0.0699738711118698
-123.6250003,45.87500014,89,-0.0375972464680672
-123.6250003,46.12500013,90,-0.0295334067195654
-123.6250003,46.37500012,91,-0.0339833982288837
-123.6250003,46.95833343,92,-0.0828627422451973
-123.6250003,47.04166676,93,-0.0883752778172493
-123.6250003,47.12500009,94,-0.0931410938501358
-123.541667,39.12500041,95,-0.0807365849614143
-123.541667,42.12500029,96,-0.180767044425011
-123.541667,42.45833361,97,-0.25860384106636
-123.541667,43.12500025,98,-0.171846687793732
-123.541667,43.20833358,99,-0.179807037115097
-123.541667,43.5416669,100,-0.158556252717972
-123.541667,43.62500023,101,-0.151117399334908
-123.541667,44.20833354,102,-0.11430911719799
-123.541667,44.3750002,103,-0.113428592681885
-123.541667,44.54166686,104,-0.114929065108299
-123.541667,44.62500019,105,-0.10999072343111
-123.541667,44.70833352,106,-0.105052374303341
-123.541667,45.04166684,107,-0.0979178175330162
-123.541667,45.12500017,108,-0.0897509381175041
-123.541667,45.87500014,109,-0.0428969077765942
-123.541667,45.95833347,110,-0.0424924232065678
-123.541667,46.12500013,111,-0.0340517461299896
-123.541667,46.37500012,112,-0.0396936200559139
-123.541667,46.95833343,113,-0.100551910698414
-123.541667,47.04166676,114,-0.105659209191799
-123.541667,47.12500009,115,-0.107293955981731
-123.4583337,39.04166708,116,-0.0763353183865547
-123.4583337,39.12500041,117,-0.121646597981453
-123.4583337,39.62500039,118,-0.146947026252747
-123.4583337,39.70833372,119,-0.157522141933441
-123.4583337,42.37500028,120,-0.26994863152504
-123.4583337,42.45833361,121,-0.289298862218857
-123.4583337,42.7083336,122,-0.213111206889153
-123.4583337,42.87500026,123,-0.191614583134651
