"x","y","GID","Labor_unskilled_Agriculture_3C"
-124.4583333,42.79166693,1,0
-124.4583333,42.87500026,2,0
-124.375,42.45833361,3,-0.000437616283306852
-124.375,42.95833359,4,-0.0135176153853536
-124.375,43.04166692,5,-0.0132180489599705
-124.375,43.12500025,6,-0.00840818323194981
-124.375,43.20833358,7,-0.00359831866808236
-124.375,47.95833339,8,-0.0109595190733671
-124.2916667,40.54166702,9,-0.00429269019514322
-124.2916667,43.12500025,10,-0.00840818323194981
-124.2916667,43.20833358,11,-0.00359831866808236
-124.2083334,40.54166702,12,-0.0103198261931539
-124.2083334,40.62500035,13,-0.00642716465517879
-124.2083334,42.04166696,14,-0.018141970038414
-124.2083334,42.12500029,15,-0.0174780339002609
-124.2083334,43.12500025,16,-0.0135772479698062
-124.2083334,43.29166691,17,-0.00718227215111256
-124.2083334,43.45833357,18,-0.00478816358372569
-124.1250001,40.54166702,19,-0.0223741140216589
-124.1250001,40.87500034,20,-0.00106044753920287
-124.1250001,42.12500029,21,-0.0420695208013058
-124.1250001,42.20833362,22,-0.0460916794836521
-124.1250001,42.95833359,23,-0.0269680228084326
-124.1250001,43.04166692,24,-0.0258885696530342
-124.1250001,43.12500025,25,-0.0239153876900673
-124.1250001,43.20833358,26,-0.0219422075897455
-124.1250001,43.29166691,27,-0.0193772632628679
-124.1250001,43.37500024,28,-0.0162205640226603
-124.1250001,43.45833357,29,-0.01306386385113
-124.0416668,40.54166702,30,-0.0344283990561962
-124.0416668,43.12500025,31,-0.0342535302042961
-124.0416668,43.20833358,32,-0.0341714732348919
-124.0416668,43.37500024,33,-0.0264559090137482
-123.9583335,40.37500036,34,-0.0635852590203285
-123.9583335,40.45833369,35,-0.0580681450664997
-123.9583335,43.79166689,36,-0.024177823215723
-123.9583335,44.70833352,37,-0.0061310064047575
-123.9583335,44.79166685,38,-0.00601511495187879
-123.9583335,44.87500018,39,-0.00598879344761372
-123.9583335,47.20833342,40,-0.0295176953077316
-123.8750002,40.37500036,41,-0.0816394910216331
-123.8750002,43.12500025,42,-0.0585324540734291
-123.8750002,43.5416669,43,-0.0522762052714825
-123.8750002,44.12500021,44,-0.0300873853266239
-123.8750002,44.70833352,45,-0.0182014182209969
-123.8750002,44.79166685,46,-0.0178609099239111
-123.8750002,45.12500017,47,-0.0189239419996738
-123.8750002,45.2083335,48,-0.019752761349082
-123.8750002,45.29166683,49,-0.0198450535535812
-123.8750002,45.45833349,50,-0.018556596711278
-123.8750002,45.70833348,51,-0.0148978531360626
-123.8750002,45.79166681,52,-0.0141608193516731
-123.8750002,46.12500013,53,-0.0104394135996699
-123.7916669,42.37500028,54,-0.126545011997223
-123.7916669,43.5416669,55,-0.0730568319559097
-123.7916669,44.70833352,56,-0.0302718281745911
-123.7916669,44.79166685,57,-0.0297067072242498
-123.7916669,45.37500016,58,-0.0319400541484356
-123.7916669,45.45833349,59,-0.0308726765215397
-123.7916669,45.54166682,60,-0.0292282216250896
-123.7916669,45.70833348,61,-0.0247851554304361
-123.7916669,45.79166681,62,-0.0235596746206284
-123.7916669,47.12500009,63,-0.0560303032398224
-123.7083336,42.20833362,64,-0.152014628052711
-123.7083336,42.29166695,65,-0.153173118829727
-123.7083336,43.62500023,66,-0.0879582837224007
-123.7083336,43.70833356,67,-0.0849151536822319
-123.7083336,44.3750002,68,-0.0492042303085327
-123.7083336,44.62500019,69,-0.048290092498064
-123.7083336,44.87500018,70,-0.0456291101872921
-123.7083336,45.12500017,71,-0.0456487387418747
-123.7083336,45.45833349,72,-0.0408235006034374
-123.7083336,46.12500013,73,-0.0224922150373459
-123.7083336,46.70833344,74,-0.0479508638381958
-123.7083336,46.8750001,75,-0.0552728436887264
-123.7083336,47.04166676,76,-0.0630052387714386
-123.7083336,47.12500009,77,-0.0687387362122536
-123.6250003,40.95833367,78,-0.102404944598675
-123.6250003,42.12500029,79,-0.132696330547333
-123.6250003,42.20833362,80,-0.151232928037643
-123.6250003,42.29166695,81,-0.159921437501907
-123.6250003,43.37500024,82,-0.112230785191059
-123.6250003,43.62500023,83,-0.102413922548294
-123.6250003,44.3750002,84,-0.0710899755358696
-123.6250003,44.62500019,85,-0.0698279663920403
-123.6250003,44.79166685,86,-0.0657113119959831
-123.6250003,45.04166684,87,-0.0646181255578995
-123.6250003,45.12500017,88,-0.0614403188228607
-123.6250003,45.87500014,89,-0.0338143706321716
-123.6250003,46.12500013,90,-0.025800559669733
-123.6250003,46.37500012,91,-0.0294486712664366
-123.6250003,46.95833343,92,-0.071708656847477
-123.6250003,47.04166676,93,-0.0757469832897186
-123.6250003,47.12500009,94,-0.0786249712109566
-123.541667,39.12500041,95,-0.0461750663816929
-123.541667,42.12500029,96,-0.125111773610115
-123.541667,42.45833361,97,-0.180865213274956
-123.541667,43.12500025,98,-0.125927656888962
-123.541667,43.20833358,99,-0.13321715593338
-123.541667,43.5416669,100,-0.12121843546629
-123.541667,43.62500023,101,-0.116869561374187
-123.541667,44.20833354,102,-0.0925550386309624
-123.541667,44.3750002,103,-0.0929757133126259
-123.541667,44.54166686,104,-0.095240630209446
-123.541667,44.62500019,105,-0.0913658365607262
-123.541667,44.70833352,106,-0.0874910429120064
-123.541667,45.04166684,107,-0.0836283192038536
-123.541667,45.12500017,108,-0.0772318989038467
-123.541667,45.87500014,109,-0.0377008356153965
-123.541667,45.95833347,110,-0.0372003763914108
-123.541667,46.12500013,111,-0.0291089043021202
-123.541667,46.37500012,112,-0.033294752240181
-123.541667,46.95833343,113,-0.0849006995558739
-123.541667,47.04166676,114,-0.0884887278079987
-123.541667,47.12500009,115,-0.088511198759079
-123.4583337,39.04166708,116,-0.0442450009286404
-123.4583337,39.12500041,117,-0.0712995678186417
-123.4583337,39.62500039,118,-0.0851038098335266
-123.4583337,39.70833372,119,-0.0918184444308281
-123.4583337,42.37500028,120,-0.187715724110603
-123.4583337,42.45833361,121,-0.201485261321068
-123.4583337,42.7083336,122,-0.14632460474968
-123.4583337,42.87500026,123,-0.13306026160717
