"x","y","GID","Labor_unskilled_Agriculture_3C"
-124.4583333,42.79166693,1,0
-124.4583333,42.87500026,2,0
-124.375,42.45833361,3,-0.000457829359220341
-124.375,42.95833359,4,-0.015003364533186
-124.375,43.04166692,5,-0.0145996948704123
-124.375,43.12500025,6,-0.0092188399285078
-124.375,43.20833358,7,-0.00383798545226455
-124.375,47.95833339,8,-0.00747485971078277
-124.2916667,40.54166702,9,-0.00437919655814767
-124.2916667,43.12500025,10,-0.0092188399285078
-124.2916667,43.20833358,11,-0.00383798545226455
-124.2083334,40.54166702,12,-0.0102417804300785
-124.2083334,40.62500035,13,-0.00643778080120683
-124.2083334,42.04166696,14,-0.0170949194580317
-124.2083334,42.12500029,15,-0.0162943955510855
-124.2083334,43.12500025,16,-0.0140281384810805
-124.2083334,43.29166691,17,-0.00662502134218812
-124.2083334,43.45833357,18,-0.00416798051446676
-124.1250001,40.54166702,19,-0.0219669621437788
-124.1250001,40.87500034,20,-0.00112373195588589
-124.1250001,42.12500029,21,-0.0385391004383564
-124.1250001,42.20833362,22,-0.0421053469181061
-124.1250001,42.95833359,23,-0.0278954654932022
-124.1250001,43.04166692,24,-0.0264627691358328
-124.1250001,43.12500025,25,-0.0236467476934195
-124.1250001,43.20833358,26,-0.020830724388361
-124.1250001,43.29166691,27,-0.0177945792675018
-124.1250001,43.37500024,28,-0.0145383141934872
-124.1250001,43.45833357,29,-0.0112820481881499
-124.0416668,40.54166702,30,-0.0336921438574791
-124.0416668,43.12500025,31,-0.0332653559744358
-124.0416668,43.20833358,32,-0.032159224152565
-124.0416668,43.37500024,33,-0.0236801281571388
-123.9583335,40.37500036,34,-0.0608695968985558
-123.9583335,40.45833369,35,-0.0558745115995407
-123.9583335,43.79166689,36,-0.0167605672031641
-123.9583335,44.70833352,37,-0.00354283419437706
-123.9583335,44.79166685,38,-0.00347940903156996
-123.9583335,44.87500018,39,-0.0034990964923054
-123.9583335,47.20833342,40,-0.0220479406416416
-123.8750002,40.37500036,41,-0.0772231817245483
-123.8750002,43.12500025,42,-0.053358219563961
-123.8750002,43.5416669,43,-0.0386278554797173
-123.8750002,44.12500021,44,-0.0187623891979456
-123.8750002,44.70833352,45,-0.0105031402781606
-123.8750002,44.79166685,46,-0.0103156510740519
-123.8750002,45.12500017,47,-0.0114838490262628
-123.8750002,45.2083335,48,-0.0122079942375422
-123.8750002,45.29166683,49,-0.0123960562050343
-123.8750002,45.45833349,50,-0.0117000220343471
-123.8750002,45.70833348,51,-0.0094397384673357
-123.8750002,45.79166681,52,-0.00900700408965349
-123.8750002,46.12500013,53,-0.00675155920907855
-123.7916669,42.37500028,54,-0.117339886724949
-123.7916669,43.5416669,55,-0.0527129210531712
-123.7916669,44.70833352,56,-0.0174634456634521
-123.7916669,44.79166685,57,-0.0171518921852112
-123.7916669,45.37500016,58,-0.0200195591896772
-123.7916669,45.45833349,59,-0.019445613026619
-123.7916669,45.54166682,60,-0.0184630006551743
-123.7916669,45.70833348,61,-0.0156804546713829
-123.7916669,45.79166681,62,-0.0149611672386527
-123.7916669,47.12500009,63,-0.0381088517606258
-123.7083336,42.20833362,64,-0.138119071722031
-123.7083336,42.29166695,65,-0.14070188999176
-123.7083336,43.62500023,66,-0.0615818500518799
-123.7083336,43.70833356,67,-0.0567412748932838
-123.7083336,44.3750002,68,-0.0298336427658796
-123.7083336,44.62500019,69,-0.0290017481893301
-123.7083336,44.87500018,70,-0.0273904427886009
-123.7083336,45.12500017,71,-0.0281585156917572
-123.7083336,45.45833349,72,-0.0258454363793135
-123.7083336,46.12500013,73,-0.0145566584542394
-123.7083336,46.70833344,74,-0.0287604462355375
-123.7083336,46.8750001,75,-0.0339746065437794
-123.7083336,47.04166676,76,-0.0406989604234695
-123.7083336,47.12500009,77,-0.0466064587235451
-123.6250003,40.95833367,78,-0.0963407829403877
-123.6250003,42.12500029,79,-0.119055472314358
-123.6250003,42.20833362,80,-0.137311264872551
-123.6250003,42.29166695,81,-0.147189691662788
-123.6250003,43.37500024,82,-0.091986209154129
-123.6250003,43.62500023,83,-0.0740110501646996
-123.6250003,44.3750002,84,-0.0449921116232872
-123.6250003,44.62500019,85,-0.0435188412666321
-123.6250003,44.79166685,86,-0.0405463203787804
-123.6250003,45.04166684,87,-0.0405773334205151
-123.6250003,45.12500017,88,-0.0387387424707413
-123.6250003,45.87500014,89,-0.0217551682144403
-123.6250003,46.12500013,90,-0.0167707707732916
-123.6250003,46.37500012,91,-0.0185173917561769
-123.6250003,46.95833343,92,-0.0461815223097801
-123.6250003,47.04166676,93,-0.0499841496348381
-123.6250003,47.12500009,94,-0.0535160414874554
-123.541667,39.12500041,95,-0.0466378331184387
-123.541667,42.12500029,96,-0.112052962183952
-123.541667,42.45833361,97,-0.173472911119461
-123.541667,43.12500025,98,-0.117109730839729
-123.541667,43.20833358,99,-0.119820542633533
-123.541667,43.5416669,100,-0.0930903255939484
-123.541667,43.62500023,101,-0.0864402428269386
-123.541667,44.20833354,102,-0.0605570413172245
-123.541667,44.3750002,103,-0.0601505786180496
-123.541667,44.54166686,104,-0.0610168389976025
-123.541667,44.62500019,105,-0.0580359324812889
-123.541667,44.70833352,106,-0.0550550259649754
-123.541667,45.04166684,107,-0.0533465258777142
-123.541667,45.12500017,108,-0.0493189692497253
-123.541667,45.87500014,109,-0.0243367627263069
-123.541667,45.95833347,110,-0.0241561494767666
-123.541667,46.12500013,111,-0.0189848821610212
-123.541667,46.37500012,112,-0.0212331973016262
-123.541667,46.95833343,113,-0.0558747053146362
-123.541667,47.04166676,114,-0.0592693388462067
-123.541667,47.12500009,115,-0.060425627976656
-123.4583337,39.04166708,116,-0.0443027354776859
-123.4583337,39.12500041,117,-0.0707687214016914
-123.4583337,39.62500039,118,-0.0820263251662254
-123.4583337,39.70833372,119,-0.0879555493593216
-123.4583337,42.37500028,120,-0.177695885300636
-123.4583337,42.45833361,121,-0.194523081183434
-123.4583337,42.7083336,122,-0.147138327360153
-123.4583337,42.87500026,123,-0.133999243378639
